user_id,stock,price,quantity,side,timestamp
8,AAPL,258.04,8,Sell,2025-10-08
15,AAPL,260.18,29,Sell,2025-10-08
47,AAPL,255.78,13,Sell,2025-10-08
43,AAPL,254.65,31,Buy,2025-10-08
50,AAPL,258.8,26,Sell,2025-10-08
24,AAPL,256.97,47,Buy,2025-10-08
6,AAPL,260.53,9,Buy,2025-10-08
26,AAPL,256.4,50,Sell,2025-10-08
4,AAPL,255.33,6,Buy,2025-10-08
34,AAPL,258.61,32,Buy,2025-10-08
40,AAPL,253.46,5,Sell,2025-10-08
32,AAPL,253.42,102,Sell,2025-10-08
18,AAPL,258.93,12,Buy,2025-10-08
26,AAPL,254.13,34,Buy,2025-10-08
6,AAPL,254.67,42,Sell,2025-10-08
16,AAPL,256.39,39,Buy,2025-10-09
10,AAPL,256.1,13,Buy,2025-10-09
31,AAPL,252.11,14,Buy,2025-10-09
47,AAPL,254.89,35,Buy,2025-10-09
39,AAPL,253.64,45,Buy,2025-10-09
33,AAPL,258.0,50,Buy,2025-10-09
35,AAPL,255.19,61,Sell,2025-10-09
9,AAPL,249.76,32,Buy,2025-10-09
21,AAPL,254.56,18,Sell,2025-10-09
14,AAPL,256.43,28,Sell,2025-10-09
28,AAPL,257.34,20,Sell,2025-10-09
40,AAPL,252.4,12,Buy,2025-10-09
3,AAPL,254.23,17,Buy,2025-10-09
18,AAPL,255.47,99,Sell,2025-10-09
30,AAPL,257.48,10,Buy,2025-10-09
34,AAPL,252.22,33,Buy,2025-10-09
35,AAPL,251.65,20,Buy,2025-10-09
26,AAPL,258.62,3,Buy,2025-10-09
35,AAPL,255.67,7,Buy,2025-10-09
43,AAPL,254.47,24,Sell,2025-10-09
5,AAPL,250.3,9,Sell,2025-10-09
31,AAPL,255.71,33,Sell,2025-10-09
48,AAPL,254.95,27,Sell,2025-10-09
17,AAPL,241.45,6,Buy,2025-10-10
23,AAPL,249.34,4,Sell,2025-10-10
30,AAPL,240.29,37,Buy,2025-10-10
50,AAPL,245.14,38,Buy,2025-10-10
17,AAPL,248.59,3,Buy,2025-10-10
19,AAPL,246.34,14,Buy,2025-10-10
42,AAPL,243.48,1,Sell,2025-10-10
46,AAPL,240.83,20,Buy,2025-10-10
22,AAPL,245.14,33,Buy,2025-10-10
2,AAPL,248.36,25,Buy,2025-10-10
20,AAPL,242.76,4,Buy,2025-10-10
28,AAPL,248.98,17,Buy,2025-10-10
23,AAPL,241.2,14,Buy,2025-10-10
44,AAPL,248.7,5,Sell,2025-10-10
3,AAPL,247.54,16,Sell,2025-10-10
32,AAPL,248.8,14,Sell,2025-10-10
29,AAPL,246.12,9,Buy,2025-10-10
29,AAPL,249.05,135,Sell,2025-10-10
1,AAPL,247.18,27,Buy,2025-10-10
41,AAPL,244.55,33,Buy,2025-10-10
4,AAPL,247.85,21,Buy,2025-10-10
33,AAPL,242.48,35,Sell,2025-10-10
12,AAPL,245.34,113,Sell,2025-10-10
6,AAPL,241.18,27,Buy,2025-10-10
29,AAPL,246.82,8,Sell,2025-10-10
16,AAPL,241.04,32,Buy,2025-10-10
3,AAPL,241.4,47,Buy,2025-10-10
39,AAPL,245.75,11,Buy,2025-10-10
46,AAPL,244.53,22,Buy,2025-10-10
38,AAPL,252.08,36,Buy,2025-10-13
15,AAPL,248.84,24,Buy,2025-10-13
5,AAPL,246.01,47,Buy,2025-10-13
36,AAPL,248.47,42,Buy,2025-10-13
17,AAPL,250.43,90,Sell,2025-10-13
6,AAPL,246.38,16,Buy,2025-10-13
49,AAPL,248.04,11,Sell,2025-10-13
38,AAPL,248.57,47,Buy,2025-10-13
24,AAPL,243.92,40,Sell,2025-10-13
44,AAPL,248.87,7,Buy,2025-10-13
41,AAPL,245.89,28,Sell,2025-10-13
23,AAPL,245.79,25,Buy,2025-10-13
24,AAPL,249.27,29,Sell,2025-10-13
27,AAPL,251.07,9,Sell,2025-10-14
26,AAPL,249.51,31,Sell,2025-10-14
3,AAPL,247.4,6,Buy,2025-10-14
22,AAPL,246.38,18,Buy,2025-10-14
1,AAPL,245.02,22,Buy,2025-10-14
42,AAPL,242.81,16,Sell,2025-10-14
21,AAPL,250.46,12,Sell,2025-10-14
48,AAPL,250.46,49,Buy,2025-10-14
14,AAPL,245.71,9,Buy,2025-10-14
46,AAPL,251.04,37,Sell,2025-10-14
41,AAPL,243.0,28,Buy,2025-10-14
1,AAPL,242.56,20,Sell,2025-10-14
18,AAPL,248.44,40,Buy,2025-10-15
8,AAPL,248.12,13,Sell,2025-10-15
50,AAPL,252.07,5,Buy,2025-10-15
50,AAPL,251.1,55,Sell,2025-10-15
13,AAPL,248.19,28,Buy,2025-10-15
1,AAPL,252.76,26,Buy,2025-10-15
41,AAPL,244.02,22,Buy,2025-10-15
24,AAPL,249.56,37,Buy,2025-10-15
4,AAPL,244.58,39,Buy,2025-10-15
45,AAPL,247.4,36,Buy,2025-10-15
8,AAPL,253.25,3,Buy,2025-10-15
38,AAPL,244.09,42,Buy,2025-10-15
46,AAPL,250.89,21,Sell,2025-10-15
43,AAPL,248.93,3,Buy,2025-10-15
11,AAPL,245.37,76,Sell,2025-10-15
8,AAPL,250.04,13,Buy,2025-10-15
4,AAPL,247.35,39,Sell,2025-10-15
20,AAPL,246.54,43,Buy,2025-10-15
3,AAPL,244.49,16,Buy,2025-10-15
17,AAPL,244.35,10,Buy,2025-10-15
11,AAPL,249.97,3,Sell,2025-10-15
34,AAPL,246.15,23,Buy,2025-10-15
27,AAPL,246.33,8,Buy,2025-10-15
36,AAPL,244.33,12,Buy,2025-10-15
27,AAPL,250.0,20,Buy,2025-10-16
16,AAPL,249.01,37,Buy,2025-10-16
32,AAPL,245.42,16,Sell,2025-10-16
32,AAPL,245.15,49,Buy,2025-10-16
33,AAPL,242.57,8,Sell,2025-10-16
1,AAPL,246.97,3,Buy,2025-10-16
45,AAPL,246.16,21,Sell,2025-10-16
18,AAPL,248.75,64,Sell,2025-10-16
10,AAPL,244.11,18,Buy,2025-10-16
38,AAPL,247.66,51,Sell,2025-10-16
9,AAPL,242.27,28,Sell,2025-10-16
29,AAPL,244.9,18,Buy,2025-10-16
11,AAPL,247.89,2,Sell,2025-10-16
2,AAPL,249.63,25,Buy,2025-10-16
21,AAPL,244.79,3,Sell,2025-10-16
6,AAPL,245.97,13,Sell,2025-10-16
13,AAPL,242.73,10,Buy,2025-10-16
2,AAPL,250.67,73,Sell,2025-10-16
13,AAPL,248.67,19,Buy,2025-10-16
48,AAPL,247.77,42,Sell,2025-10-16
15,AAPL,244.47,3,Buy,2025-10-16
43,AAPL,253.75,22,Buy,2025-10-17
2,AAPL,251.51,16,Sell,2025-10-17
42,AAPL,256.11,33,Sell,2025-10-17
37,AAPL,250.92,76,Sell,2025-10-17
31,AAPL,250.06,49,Buy,2025-10-17
41,AAPL,251.87,9,Sell,2025-10-17
34,AAPL,252.5,64,Sell,2025-10-17
47,AAPL,249.11,36,Sell,2025-10-17
25,AAPL,251.66,1,Buy,2025-10-17
37,AAPL,249.87,10,Sell,2025-10-17
6,AAPL,252.78,50,Buy,2025-10-17
41,AAPL,253.57,21,Sell,2025-10-17
18,AAPL,256.54,4,Sell,2025-10-17
47,AAPL,253.99,17,Buy,2025-10-17
11,AAPL,256.6,1,Sell,2025-10-17
22,AAPL,254.15,38,Buy,2025-10-17
25,AAPL,251.29,20,Buy,2025-10-17
33,AAPL,251.2,19,Sell,2025-10-17
14,AAPL,255.96,51,Sell,2025-10-17
24,AAPL,254.75,52,Sell,2025-10-17
23,AAPL,252.07,37,Buy,2025-10-17
47,AAPL,253.59,19,Buy,2025-10-17
31,AAPL,250.41,47,Buy,2025-10-17
46,AAPL,253.91,4,Sell,2025-10-17
35,AAPL,254.72,14,Sell,2025-10-17
44,AAPL,255.39,38,Buy,2025-10-17
35,AAPL,246.85,10,Sell,2025-10-17
32,AAPL,263.9,32,Buy,2025-10-20
15,AAPL,266.67,29,Sell,2025-10-20
15,AAPL,261.17,36,Buy,2025-10-20
49,AAPL,261.4,20,Buy,2025-10-20
23,AAPL,261.15,11,Buy,2025-10-20
22,AAPL,260.56,6,Sell,2025-10-20
14,AAPL,259.58,48,Buy,2025-10-20
16,AAPL,259.54,32,Buy,2025-10-20
50,AAPL,263.88,45,Sell,2025-10-20
42,AAPL,260.59,36,Buy,2025-10-20
44,AAPL,263.12,22,Buy,2025-10-20
44,AAPL,264.83,49,Buy,2025-10-20
50,AAPL,259.06,44,Buy,2025-10-20
42,AAPL,263.11,22,Buy,2025-10-20
36,AAPL,258.29,92,Sell,2025-10-20
34,AAPL,258.14,6,Buy,2025-10-20
39,AAPL,266.09,37,Sell,2025-10-20
8,AAPL,263.21,4,Sell,2025-10-20
9,AAPL,265.73,1,Sell,2025-10-20
39,AAPL,256.73,5,Sell,2025-10-20
7,AAPL,259.41,17,Buy,2025-10-20
31,AAPL,260.79,28,Buy,2025-10-20
4,AAPL,257.08,15,Buy,2025-10-20
25,AAPL,261.28,12,Buy,2025-10-20
40,AAPL,265.02,2,Buy,2025-10-20
42,AAPL,259.77,13,Buy,2025-10-20
3,AAPL,257.94,22,Sell,2025-10-20
45,AAPL,260.37,19,Sell,2025-10-20
31,AAPL,258.4,12,Buy,2025-10-21
10,AAPL,263.62,47,Buy,2025-10-21
10,AAPL,262.92,20,Sell,2025-10-21
34,AAPL,260.58,136,Sell,2025-10-21
18,AAPL,267.2,14,Sell,2025-10-21
36,AAPL,262.43,31,Buy,2025-10-21
32,AAPL,260.98,56,Sell,2025-10-21
24,AAPL,258.17,41,Buy,2025-10-21
44,AAPL,257.36,86,Sell,2025-10-21
14,AAPL,257.49,17,Sell,2025-10-21
35,AAPL,259.1,24,Buy,2025-10-21
36,AAPL,257.13,41,Sell,2025-10-21
26,AAPL,259.34,18,Buy,2025-10-22
2,AAPL,253.18,16,Buy,2025-10-22
47,AAPL,253.04,13,Sell,2025-10-22
12,AAPL,255.93,2,Buy,2025-10-22
15,AAPL,259.23,21,Buy,2025-10-22
48,AAPL,260.25,6,Sell,2025-10-22
32,AAPL,260.44,13,Sell,2025-10-22
46,AAPL,254.12,1,Sell,2025-10-22
11,AAPL,253.63,49,Buy,2025-10-22
47,AAPL,258.16,14,Sell,2025-10-22
26,AAPL,261.49,43,Buy,2025-10-22
32,AAPL,257.62,3,Buy,2025-10-22
19,AAPL,262.19,43,Sell,2025-10-23
13,AAPL,259.53,27,Buy,2025-10-23
24,AAPL,255.54,1,Sell,2025-10-23
34,AAPL,258.11,22,Buy,2025-10-23
9,AAPL,261.36,27,Buy,2025-10-23
33,AAPL,257.2,2,Sell,2025-10-23
4,AAPL,258.1,103,Sell,2025-10-23
5,AAPL,254.73,45,Buy,2025-10-23
5,AAPL,262.76,11,Buy,2025-10-23
36,AAPL,257.42,7,Buy,2025-10-23
1,AAPL,259.21,69,Sell,2025-10-23
1,AAPL,259.09,42,Buy,2025-10-23
14,AAPL,259.64,32,Sell,2025-10-23
31,AAPL,257.27,15,Buy,2025-10-23
3,AAPL,260.83,16,Sell,2025-10-23
19,AAPL,260.28,28,Buy,2025-10-23
33,AAPL,257.43,13,Buy,2025-10-23
26,AAPL,259.97,5,Buy,2025-10-23
26,AAPL,256.23,50,Buy,2025-10-23
29,AAPL,256.21,35,Sell,2025-10-23
27,AAPL,264.89,47,Sell,2025-10-24
44,AAPL,265.3,39,Buy,2025-10-24
3,AAPL,267.01,16,Buy,2025-10-24
10,AAPL,267.27,57,Sell,2025-10-24
5,AAPL,259.54,18,Buy,2025-10-24
4,AAPL,261.46,9,Sell,2025-10-24
46,AAPL,260.43,4,Buy,2025-10-24
28,AAPL,259.84,22,Buy,2025-10-24
15,AAPL,260.24,32,Sell,2025-10-24
42,AAPL,258.21,49,Buy,2025-10-24
46,AAPL,262.35,26,Buy,2025-10-24
23,AAPL,257.64,27,Buy,2025-10-24
16,AAPL,262.1,38,Sell,2025-10-24
47,AAPL,263.44,28,Buy,2025-10-24
10,AAPL,260.59,42,Buy,2025-10-24
2,AAPL,262.87,11,Buy,2025-10-24
20,AAPL,258.32,58,Sell,2025-10-24
47,AAPL,265.01,22,Buy,2025-10-24
2,AAPL,264.57,11,Sell,2025-10-24
11,AAPL,264.11,19,Buy,2025-10-24
30,AAPL,257.82,46,Sell,2025-10-24
12,AAPL,263.13,16,Sell,2025-10-24
20,AAPL,260.15,32,Buy,2025-10-24
13,AAPL,264.74,41,Buy,2025-10-27
12,AAPL,267.91,13,Buy,2025-10-27
10,AAPL,273.34,39,Sell,2025-10-27
7,AAPL,269.79,22,Buy,2025-10-27
11,AAPL,265.32,42,Buy,2025-10-27
24,AAPL,266.2,31,Buy,2025-10-27
4,AAPL,270.59,42,Buy,2025-10-27
34,AAPL,267.41,46,Sell,2025-10-27
24,AAPL,264.15,54,Sell,2025-10-27
10,AAPL,269.35,11,Sell,2025-10-27
13,AAPL,265.02,17,Buy,2025-10-27
20,AAPL,272.44,5,Buy,2025-10-27
19,AAPL,273.12,49,Buy,2025-10-27
3,AAPL,270.93,32,Sell,2025-10-27
23,AAPL,264.37,107,Sell,2025-10-27
38,AAPL,265.56,8,Buy,2025-10-27
16,AAPL,264.98,312,Sell,2025-10-27
20,AAPL,268.28,33,Buy,2025-10-27
22,AAPL,269.8,13,Sell,2025-10-27
39,AAPL,264.32,7,Sell,2025-10-27
16,AAPL,267.0,46,Buy,2025-10-27
19,AAPL,265.41,18,Buy,2025-10-27
23,AAPL,263.27,49,Buy,2025-10-27
48,AAPL,263.12,2,Sell,2025-10-28
19,AAPL,264.97,160,Sell,2025-10-28
25,AAPL,269.09,35,Buy,2025-10-28
15,AAPL,272.51,32,Buy,2025-10-28
6,AAPL,264.83,6,Buy,2025-10-28
32,AAPL,264.71,37,Buy,2025-10-28
14,AAPL,266.75,5,Sell,2025-10-28
3,AAPL,271.68,42,Buy,2025-10-28
31,AAPL,271.55,175,Sell,2025-10-28
44,AAPL,271.35,57,Sell,2025-10-28
25,AAPL,271.39,9,Buy,2025-10-28
12,AAPL,272.13,21,Sell,2025-10-28
37,AAPL,264.5,5,Sell,2025-10-28
8,AAPL,268.63,7,Sell,2025-10-28
41,AAPL,269.73,21,Sell,2025-10-28
32,AAPL,271.92,7,Sell,2025-10-28
41,AAPL,263.74,4,Sell,2025-10-28
4,AAPL,267.61,44,Buy,2025-10-28
3,AAPL,264.49,52,Sell,2025-10-28
48,AAPL,273.2,41,Buy,2025-10-28
48,AAPL,267.76,32,Sell,2025-10-28
3,AAPL,271.06,49,Buy,2025-10-28
46,AAPL,263.86,10,Buy,2025-10-29
49,AAPL,270.72,8,Sell,2025-10-29
9,AAPL,264.89,47,Buy,2025-10-29
23,AAPL,269.32,27,Buy,2025-10-29
47,AAPL,270.12,27,Buy,2025-10-29
39,AAPL,269.23,30,Buy,2025-10-29
44,AAPL,273.48,47,Sell,2025-10-29
19,AAPL,266.69,18,Sell,2025-10-29
34,AAPL,268.91,6,Buy,2025-10-29
41,AAPL,267.34,27,Buy,2025-10-29
14,AAPL,270.32,39,Buy,2025-10-29
23,AAPL,264.55,14,Sell,2025-10-29
11,AAPL,274.18,91,Sell,2025-10-29
8,AAPL,272.03,16,Buy,2025-10-29
46,AAPL,272.4,28,Buy,2025-10-29
23,AAPL,272.79,1,Sell,2025-10-29
30,AAPL,274.54,1,Buy,2025-10-29
16,AAPL,270.68,21,Buy,2025-10-29
34,AAPL,269.1,45,Sell,2025-10-29
45,AAPL,269.14,5,Sell,2025-10-29
9,AAPL,271.01,78,Sell,2025-10-29
43,AAPL,264.79,36,Buy,2025-10-29
14,AAPL,264.75,44,Buy,2025-10-29
28,AAPL,269.09,27,Sell,2025-10-29
20,AAPL,264.72,29,Buy,2025-10-29
27,AAPL,270.4,27,Sell,2025-10-29
23,AAPL,269.51,58,Sell,2025-10-29
14,AAPL,264.27,48,Buy,2025-10-29
3,AAPL,273.2,10,Sell,2025-10-29
14,AAPL,273.75,10,Buy,2025-10-29
14,AAPL,272.26,25,Buy,2025-10-30
40,AAPL,276.27,37,Buy,2025-10-30
7,AAPL,268.15,46,Buy,2025-10-30
1,AAPL,271.37,18,Buy,2025-10-30
17,AAPL,269.59,49,Buy,2025-10-30
11,AAPL,272.29,12,Buy,2025-10-30
5,AAPL,266.3,23,Buy,2025-10-30
35,AAPL,274.42,12,Buy,2025-10-30
11,AAPL,266.98,22,Buy,2025-10-30
22,AAPL,276.26,5,Buy,2025-10-30
32,AAPL,266.03,16,Sell,2025-10-30
13,AAPL,275.1,20,Buy,2025-10-30
10,AAPL,265.89,6,Sell,2025-10-30
46,AAPL,270.52,30,Buy,2025-10-30
9,AAPL,272.85,5,Buy,2025-10-30
27,AAPL,270.92,34,Buy,2025-10-30
28,AAPL,269.0,14,Buy,2025-10-30
37,AAPL,275.38,38,Buy,2025-10-30
25,AAPL,268.08,26,Buy,2025-10-30
40,AAPL,269.01,48,Buy,2025-10-30
10,AAPL,270.58,48,Buy,2025-10-31
26,AAPL,267.91,3,Buy,2025-10-31
18,AAPL,267.96,16,Buy,2025-10-31
35,AAPL,273.52,9,Sell,2025-10-31
12,AAPL,274.29,16,Buy,2025-10-31
27,AAPL,265.47,47,Sell,2025-10-31
48,AAPL,273.8,5,Sell,2025-10-31
39,AAPL,273.44,50,Buy,2025-10-31
2,AAPL,269.94,14,Sell,2025-10-31
14,AAPL,271.16,41,Buy,2025-10-31
28,AAPL,268.59,50,Buy,2025-10-31
21,AAPL,269.51,12,Buy,2025-10-31
7,AAPL,274.87,22,Buy,2025-10-31
5,AAPL,274.49,47,Buy,2025-10-31
3,AAPL,272.82,49,Buy,2025-10-31
19,AAPL,266.0,13,Buy,2025-10-31
46,AAPL,273.56,45,Buy,2025-10-31
45,AAPL,266.83,29,Buy,2025-10-31
44,AAPL,265.82,30,Buy,2025-10-31
27,AAPL,266.49,5,Sell,2025-11-03
42,AAPL,268.52,28,Buy,2025-11-03
16,AAPL,273.68,14,Buy,2025-11-03
29,AAPL,268.39,7,Buy,2025-11-03
38,AAPL,270.89,92,Sell,2025-11-03
27,AAPL,270.38,9,Sell,2025-11-03
6,AAPL,265.42,74,Sell,2025-11-03
49,AAPL,267.12,28,Buy,2025-11-03
20,AAPL,263.26,1,Sell,2025-11-03
15,AAPL,272.03,74,Sell,2025-11-03
10,AAPL,267.72,16,Buy,2025-11-03
37,AAPL,264.92,12,Buy,2025-11-03
7,AAPL,263.66,158,Sell,2025-11-03
22,AAPL,268.82,171,Sell,2025-11-04
37,AAPL,268.28,40,Buy,2025-11-04
39,AAPL,272.66,13,Sell,2025-11-04
3,AAPL,270.59,40,Buy,2025-11-04
13,AAPL,266.87,38,Buy,2025-11-04
25,AAPL,266.62,259,Sell,2025-11-04
17,AAPL,272.34,8,Sell,2025-11-04
20,AAPL,265.24,32,Buy,2025-11-04
23,AAPL,268.07,31,Buy,2025-11-04
40,AAPL,266.1,8,Sell,2025-11-04
37,AAPL,268.09,25,Sell,2025-11-04
3,AAPL,266.76,53,Sell,2025-11-04
25,AAPL,269.08,12,Sell,2025-11-04
20,AAPL,271.18,1,Buy,2025-11-04
44,AAPL,267.11,29,Buy,2025-11-04
6,AAPL,271.73,10,Sell,2025-11-04
17,AAPL,274.22,31,Buy,2025-11-04
4,AAPL,273.0,20,Buy,2025-11-04
7,AAPL,264.58,4,Sell,2025-11-04
24,AAPL,269.27,25,Sell,2025-11-04
31,AAPL,273.87,20,Buy,2025-11-04
44,AAPL,269.99,34,Sell,2025-11-04
9,AAPL,268.19,6,Sell,2025-11-04
46,AAPL,270.86,45,Buy,2025-11-04
13,AAPL,269.98,93,Sell,2025-11-04
31,AAPL,267.86,17,Sell,2025-11-04
19,AAPL,271.55,23,Buy,2025-11-04
35,AAPL,267.22,14,Buy,2025-11-04
7,AAPL,267.21,6,Sell,2025-11-05
14,AAPL,274.12,50,Buy,2025-11-05
2,AAPL,269.85,1,Buy,2025-11-05
31,AAPL,273.12,15,Buy,2025-11-05
20,AAPL,273.13,119,Sell,2025-11-05
49,AAPL,267.81,37,Sell,2025-11-05
33,AAPL,274.86,9,Buy,2025-11-05
32,AAPL,274.79,1,Buy,2025-11-05
45,AAPL,265.45,43,Buy,2025-11-05
18,AAPL,272.28,20,Buy,2025-11-05
8,AAPL,267.18,14,Buy,2025-11-05
3,AAPL,265.56,9,Buy,2025-11-05
49,AAPL,268.32,13,Sell,2025-11-06
20,AAPL,273.97,9,Sell,2025-11-06
24,AAPL,266.54,6,Sell,2025-11-06
16,AAPL,266.32,7,Buy,2025-11-06
39,AAPL,273.97,10,Buy,2025-11-06
38,AAPL,270.56,16,Buy,2025-11-06
28,AAPL,269.6,66,Sell,2025-11-06
14,AAPL,269.44,22,Buy,2025-11-06
29,AAPL,270.22,16,Sell,2025-11-06
16,AAPL,267.78,117,Sell,2025-11-06
13,AAPL,266.03,48,Buy,2025-11-06
8,AAPL,272.09,14,Buy,2025-11-06
38,AAPL,268.62,6,Sell,2025-11-06
43,AAPL,273.62,25,Buy,2025-11-06
38,AAPL,265.46,35,Buy,2025-11-06
31,AAPL,272.86,9,Buy,2025-11-06
3,AAPL,269.16,5,Sell,2025-11-06
21,AAPL,268.8,35,Buy,2025-11-06
7,AAPL,270.84,1,Sell,2025-11-07
23,AAPL,266.87,26,Buy,2025-11-07
5,AAPL,270.54,26,Buy,2025-11-07
29,AAPL,270.21,18,Buy,2025-11-07
38,AAPL,266.91,55,Sell,2025-11-07
44,AAPL,263.77,36,Sell,2025-11-07
27,AAPL,271.69,11,Buy,2025-11-07
49,AAPL,270.16,44,Buy,2025-11-07
9,AAPL,263.55,2,Buy,2025-11-07
25,AAPL,271.52,39,Buy,2025-11-07
47,AAPL,265.28,14,Sell,2025-11-07
10,AAPL,263.59,11,Buy,2025-11-07
9,AAPL,269.62,25,Buy,2025-11-07
24,AAPL,269.42,12,Buy,2025-11-07
8,AAPL,266.64,23,Sell,2025-11-10
41,AAPL,266.2,16,Sell,2025-11-10
8,AAPL,269.23,24,Buy,2025-11-10
45,AAPL,273.33,1,Buy,2025-11-10
33,AAPL,264.68,43,Buy,2025-11-10
13,AAPL,270.8,24,Buy,2025-11-10
19,AAPL,269.99,2,Sell,2025-11-10
23,AAPL,267.33,26,Buy,2025-11-10
47,AAPL,273.34,67,Sell,2025-11-10
35,AAPL,268.54,23,Buy,2025-11-10
30,AAPL,274.35,3,Sell,2025-11-10
15,AAPL,263.98,50,Buy,2025-11-10
37,AAPL,267.9,25,Buy,2025-11-10
15,AAPL,272.01,26,Buy,2025-11-10
29,AAPL,272.2,52,Sell,2025-11-10
9,AAPL,271.02,27,Buy,2025-11-10
41,AAPL,269.51,38,Buy,2025-11-10
41,AAPL,267.26,49,Buy,2025-11-10
45,AAPL,273.8,9,Buy,2025-11-10
49,AAPL,271.3,14,Buy,2025-11-10
25,AAPL,273.57,43,Sell,2025-11-11
36,AAPL,270.75,28,Sell,2025-11-11
44,AAPL,271.12,11,Buy,2025-11-11
39,AAPL,280.39,31,Buy,2025-11-11
8,AAPL,270.75,26,Sell,2025-11-11
16,AAPL,279.45,22,Sell,2025-11-11
41,AAPL,270.15,54,Sell,2025-11-11
14,AAPL,272.81,2,Buy,2025-11-11
29,AAPL,270.04,19,Sell,2025-11-11
1,AAPL,270.49,51,Sell,2025-11-11
30,AAPL,279.96,1,Sell,2025-11-11
39,AAPL,277.95,41,Buy,2025-11-11
37,AAPL,269.82,4,Buy,2025-11-11
16,AAPL,279.01,46,Buy,2025-11-11
3,AAPL,270.74,45,Buy,2025-11-11
12,AAPL,277.37,21,Buy,2025-11-11
18,AAPL,270.26,5,Sell,2025-11-11
25,AAPL,277.13,43,Buy,2025-11-11
31,AAPL,270.41,17,Sell,2025-11-12
9,AAPL,275.16,36,Buy,2025-11-12
46,AAPL,275.04,5,Buy,2025-11-12
34,AAPL,278.01,25,Buy,2025-11-12
45,AAPL,278.1,18,Sell,2025-11-12
38,AAPL,278.64,50,Buy,2025-11-12
40,AAPL,274.55,45,Sell,2025-11-12
3,AAPL,276.71,64,Sell,2025-11-12
20,AAPL,275.17,11,Buy,2025-11-12
47,AAPL,273.08,2,Sell,2025-11-12
42,AAPL,269.68,127,Sell,2025-11-12
44,AAPL,273.77,21,Sell,2025-11-12
9,AAPL,274.78,35,Buy,2025-11-12
1,AAPL,274.96,5,Buy,2025-11-12
22,AAPL,269.73,38,Buy,2025-11-12
31,AAPL,274.12,23,Sell,2025-11-12
24,AAPL,277.15,23,Buy,2025-11-12
16,AAPL,271.23,35,Sell,2025-11-12
35,AAPL,274.32,31,Sell,2025-11-12
18,AAPL,276.84,1,Buy,2025-11-12
41,AAPL,268.57,3,Buy,2025-11-12
48,AAPL,268.65,47,Buy,2025-11-12
22,AAPL,272.07,2,Buy,2025-11-12
34,AAPL,275.82,28,Sell,2025-11-12
27,AAPL,274.96,36,Buy,2025-11-12
14,AAPL,273.37,45,Buy,2025-11-12
45,AAPL,269.87,49,Buy,2025-11-12
22,AAPL,268.29,39,Buy,2025-11-12
24,AAPL,270.61,21,Buy,2025-11-13
45,AAPL,273.58,35,Sell,2025-11-13
28,AAPL,274.77,10,Buy,2025-11-13
22,AAPL,271.11,58,Sell,2025-11-13
31,AAPL,274.16,46,Buy,2025-11-13
13,AAPL,276.51,15,Buy,2025-11-13
26,AAPL,267.77,11,Buy,2025-11-13
1,AAPL,272.58,18,Buy,2025-11-13
20,AAPL,270.49,9,Buy,2025-11-13
13,AAPL,277.07,114,Sell,2025-11-13
45,AAPL,272.14,17,Buy,2025-11-13
48,AAPL,276.1,38,Buy,2025-11-13
21,AAPL,276.52,37,Buy,2025-11-13
14,AAPL,271.26,1,Buy,2025-11-13
34,AAPL,276.28,2,Sell,2025-11-13
8,AAPL,268.13,38,Buy,2025-11-13
25,AAPL,267.34,44,Sell,2025-11-13
12,AAPL,273.15,11,Buy,2025-11-13
5,AAPL,274.01,36,Buy,2025-11-13
6,AAPL,274.35,2,Buy,2025-11-13
50,AAPL,270.86,29,Sell,2025-11-13
11,AAPL,276.58,45,Buy,2025-11-13
19,AAPL,276.37,5,Buy,2025-11-13
30,AAPL,267.92,3,Sell,2025-11-13
42,AAPL,270.89,20,Sell,2025-11-14
33,AAPL,270.3,10,Buy,2025-11-14
23,AAPL,276.84,50,Buy,2025-11-14
29,AAPL,266.94,4,Sell,2025-11-14
14,AAPL,270.53,47,Buy,2025-11-14
18,AAPL,271.31,27,Sell,2025-11-14
35,AAPL,268.13,46,Buy,2025-11-14
19,AAPL,270.5,8,Buy,2025-11-14
18,AAPL,269.68,6,Buy,2025-11-14
49,AAPL,269.54,47,Sell,2025-11-14
32,AAPL,272.12,11,Buy,2025-11-14
39,AAPL,274.95,33,Buy,2025-11-14
27,AAPL,271.86,23,Buy,2025-11-14
1,AAPL,271.78,4,Buy,2025-11-14
22,AAPL,269.2,13,Sell,2025-11-14
20,AAPL,270.29,40,Buy,2025-11-14
13,AAPL,272.05,47,Buy,2025-11-14
24,AAPL,271.04,40,Buy,2025-11-14
42,AAPL,268.44,40,Buy,2025-11-14
29,AAPL,277.46,29,Buy,2025-11-14
49,AAPL,274.9,30,Sell,2025-11-14
34,AAPL,274.35,43,Buy,2025-11-14
25,AAPL,275.37,22,Sell,2025-11-14
34,AAPL,277.14,37,Buy,2025-11-14
48,AAPL,271.9,67,Sell,2025-11-14
4,AAPL,270.86,2,Buy,2025-11-14
47,AAPL,271.33,17,Buy,2025-11-14
39,AAPL,276.54,14,Buy,2025-11-14
4,AAPL,268.65,30,Buy,2025-11-17
32,AAPL,263.19,21,Sell,2025-11-17
4,AAPL,267.5,40,Buy,2025-11-17
36,AAPL,262.02,6,Sell,2025-11-17
21,AAPL,265.56,66,Sell,2025-11-17
3,AAPL,267.82,28,Sell,2025-11-17
